epoch,train_loss,val_loss,train_objective,val_objective,train_consistency,val_consistency,train_eq_violation,val_eq_violation,train_ineq_violation,val_ineq_violation,train_mse_y,val_mse_y,train_mse_lam,val_mse_lam,train_mse_mu,val_mse_mu
21.0,10.429930059789948,10.678190029647212,7.065581792648431,7.11855205488776,0.3364348267141514,0.3559637974759452,2.939780227042242e-11,3.3193509404534546e-11,0.0,0.0,0.12734534350434307,0.12755102254789308,0.20640657945301605,0.225633509942231,0.002682903756792295,0.0027792649858211604
22.0,10.219491075708396,10.477302239617813,7.033164723189851,7.086688761599523,0.3186326352518545,0.3390613478018291,2.8214099865211517e-11,3.179660715767543e-11,0.0,0.0,0.12180826728120321,0.12212039949816632,0.1943331049034387,0.21434835277065312,0.0024912630672126158,0.0025925955330096426
23.0,10.02782477233311,10.294009248550331,7.0035207588640285,7.057540163376249,0.3024304013469081,0.3236469085174082,2.6291300787716247e-11,3.082676609040235e-11,0.0,0.0,0.11657761880340227,0.11700037628934791,0.18353378170894924,0.20422298804741165,0.0023190008345565765,0.0024235441806485965
24.0,9.852541770065546,10.125703650060693,6.976462235854767,7.030919756071068,0.28760795342107776,0.3094783893989626,2.6105436166515893e-11,3.0011747958883556e-11,0.0,0.0,0.1116309146929204,0.11213956352485094,0.1738131118443194,0.19506864439154167,0.0021639268838379595,0.002270181482570015
25.0,9.691478147634117,9.970939031608639,6.951832118914483,7.006641512268758,0.2739646028719632,0.2964297519339881,2.5747409236323222e-11,2.922195832086044e-11,0.0,0.0,0.1069480451657768,0.1075457272281464,0.16499261313826288,0.18675360260024826,0.0020239445679235348,0.002130422105593446
26.0,9.543140444148545,9.827987584156473,6.929409640897614,6.9845405952169575,0.26137308032509327,0.28434469889395136,2.5313841489366802e-11,2.937173997330164e-11,0.0,0.0,0.10251334558686322,0.10319801755814526,0.15696280973933452,0.17914446301476084,0.0018969249988955367,0.0020022183210452764
27.0,9.406043317425198,9.695482876646494,6.909021924596494,6.964405903221148,0.24970213928287027,0.2731076973425345,2.5167706334648524e-11,2.842967327198022e-11,0.0,0.0,0.09831231217346144,0.0990765920529452,0.14960908785190197,0.17214739337501644,0.0017807392575068892,0.001883711914572801
28.0,9.278934838030178,9.572278355716533,6.890458584812843,6.946031000083983,0.2388476253217336,0.26262473556325483,2.482121040444209e-11,2.7976698692207697e-11,0.0,0.0,0.09432809711512478,0.0951681970016139,0.14284603997091005,0.1656831686808852,0.0016734882356987332,0.0017733698807556927
29.0,9.16073241470546,9.457344853608461,6.873512036234001,6.929205635385527,0.22872203784714593,0.2528139218222934,2.4006295441821428e-11,2.8019997998236363e-11,0.0,0.0,0.09054473515439888,0.0914535685000008,0.1366036405808482,0.15969032785716128,0.0015736621118988766,0.0016700254651313348
30.0,9.050495268598093,9.349852909158654,6.8579862715296205,6.91373964755998,0.21925089970684725,0.2436113261598674,2.3607797494024953e-11,2.740610591214299e-11,0.0,0.0,0.08694767734870108,0.08792044204029278,0.13082305414435066,0.1541180120493012,0.0014801682137954868,0.0015728720702733732
31.0,8.94742322706482,9.249097894116677,6.843710236140273,6.899470636010573,0.2103712990924548,0.2349627258106104,2.33998581816578e-11,2.7244567560866855e-11,0.0,0.0,0.08353093509467206,0.08456591838721465,0.1254480652341245,0.14891541248231557,0.0013922987636582416,0.0014813949410801895
32.0,8.850869218310324,9.154408592713501,6.830499726809928,6.8862216625957515,0.2020369491500397,0.22681869301177507,2.2945165781382452e-11,2.6704613188043104e-11,0.0,0.0,0.08026741581837485,0.08135476608242065,0.12046000826921276,0.14406874732271616,0.0013095250624521164,0.0013951796066382861
33.0,8.760233862168224,9.065282183853348,6.818247218823262,6.873884145965109,0.19419866433449617,0.21913980378882397,2.2622518091470467e-11,2.6524245749586467e-11,0.0,0.0,0.07716047611911377,0.07828760785991723,0.1158066117320433,0.13953824853671265,0.0012315764833390715,0.0013139473921940951
34.0,8.674868406141426,8.9812406067981,6.806855750273385,6.8624130855163905,0.1868012655868041,0.21188275212817081,2.3100199846354166e-11,2.5752599753046252e-11,0.0,0.0,0.07418591668363163,0.07536504471939921,0.11145716062718823,0.13528020012614728,0.0011581882759842154,0.0012375072826243448
35.0,8.594473939636732,8.90186644253569,6.796219944467481,6.8516528214743095,0.17982539951692494,0.20502136210613808,2.2994865013551374e-11,2.4696706489562433e-11,0.0,0.0,0.0713493127940559,0.07256521901835768,0.10738695673754575,0.13129061162227468,0.001089129985323282,0.0011655314655057176
36.0,8.518602041162396,8.826803816601482,6.786262730589598,6.841562005126234,0.17323393105727966,0.19852418114752482,2.2615824112077326e-11,2.4241669167302235e-11,0.0,0.0,0.0686361641603926,0.0698863618029452,0.10357357212924508,0.1275400017607246,0.0010241947676420079,0.0010978175838549972
37.0,8.44687125932449,8.755666238968828,6.7769197505944225,6.832078018949333,0.16699515087300676,0.1923588220019495,2.273636318959449e-11,2.416969562049446e-11,0.0,0.0,0.06603855594549932,0.06732092205991165,0.09999344880423541,0.1240037918879869,0.0009631461232720152,0.0010341080540509728
38.0,8.378962740096323,8.688152376360007,6.768138904475202,6.823132360236573,0.16108238356211207,0.18650200161234337,2.2949474916922173e-11,2.3559848586828884e-11,0.0,0.0,0.06355811715443994,0.06485895032489132,0.09661851125512307,0.12066890684830352,0.0009057551525490792,0.0009741444391485177
39.0,8.314544283659524,8.623997802207127,6.759866156810498,6.81471374453177,0.15546781268490262,0.1809284057675356,2.281246598539034e-11,2.326375805153684e-11,0.0,0.0,0.061174643950667185,0.06250029920855077,0.09344137769844152,0.11751037705401014,0.0008517910357939139,0.0009177295049746522
40.0,8.253347193110137,8.562921368460534,6.752065634948556,6.806760197114777,0.15012815581615818,0.1756161171345758,2.2612160089433006e-11,2.256996706458212e-11,0.0,0.0,0.058892276402703836,0.060235690039214154,0.09043482501916654,0.11451579312974214,0.0008010543942878023,0.0008646339656195056
41.0,8.195132444117487,8.504690073347394,6.744697301643164,6.799239994640445,0.1450435142474323,0.17054500787069518,2.283488677796638e-11,2.2389056198739068e-11,0.0,0.0,0.05670404882492683,0.05806209900315647,0.08758611703495019,0.11166823907464121,0.0007533483875552698,0.0008146697928975011
42.0,8.139669994432035,8.449089420769017,6.737724653744818,6.7921180452856404,0.14019453406872173,0.16569713754833768,2.2648273329599303e-11,2.2363464897978698e-11,0.0,0.0,0.05460541144749628,0.05597496260747249,0.08488062978524645,0.10895452239249945,0.0007084928359790027,0.0007676525483657476
43.0,8.086763598344076,8.395934792131147,6.731117192494289,6.7853614350804925,0.1355646405849787,0.16105733570506545,2.239307554670659e-11,2.2638614164318534e-11,0.0,0.0,0.05259411060529989,0.05397028632612668,0.0823042093070485,0.10636363970833021,0.0006663206726302729,0.0007234096706085679
44.0,8.036216552970185,8.345043823925163,6.724841029680703,6.778950355168881,0.13113755232894825,0.15660934687562825,2.2222790215958334e-11,2.2237523682020093e-11,0.0,0.0,0.05066094274914117,0.05204538748252585,0.07984993755776486,0.1038821662057493,0.000626672022042229,0.0006817931873530967
45.0,7.98787494019476,8.296263418443175,6.71887614989237,6.772851445868454,0.12689987903023908,0.1523411972574721,2.179146967252869e-11,2.208412229673645e-11,0.0,0.0,0.048807594548376625,0.05019563961498201,0.0775028731794096,0.10150290598886061,0.0005894113024528658,0.0006426516536294771
46.0,7.941605225575329,8.24948351924471,6.713196145353388,6.767044710536666,0.12284090802219394,0.14824388087080434,2.1403088122574257e-11,2.2595054751913322e-11,0.0,0.0,0.0470285470231433,0.04841811314961594,0.07525795874246417,0.09921991791946372,0.000554402256586493,0.0006058498017247285
47.0,7.897280075342974,8.204625676231581,6.707773598675093,6.7615038640449905,0.11895064766678809,0.1443121812186591,2.10079597647917e-11,2.2411291920026304e-11,0.0,0.0,0.045315525572381006,0.04670311023263528,0.07311360074681955,0.09703779192689851,0.0005215213475875258,0.0005712790591253105
48.0,7.854783624722846,8.161388338864935,6.702614719684607,6.756229581707154,0.11521689050382401,0.14051587571577817,2.0670140474357603e-11,2.253427699553529e-11,0.0,0.0,0.04368263195090766,0.045075510553117384,0.07104359543528982,0.09490162615775734,0.0004906631176265211,0.0005387390049034448
49.0,7.814008800731732,8.119889423838508,6.697670632584337,6.751181510442753,0.11163381681473958,0.13687079133957533,2.0773070884189982e-11,2.2645786999027535e-11,0.0,0.0,0.04211402851762861,0.043502920095806065,0.0690581317811716,0.09285969317116133,0.0004616565159393773,0.0005081780726079575
50.0,7.77487936787209,8.080010619108778,6.692946421848517,6.746357115563902,0.10819329460235723,0.13336535035448757,2.0879659873054547e-11,2.2816818294971867e-11,0.0,0.0,0.04060183181388362,0.04198347965558526,0.0671570114572605,0.09090235647380347,0.0004344513312131422,0.0004795142250988637
51.0,7.737355017953631,8.041656048884875,6.688434351138569,6.741754099245724,0.10489206668150615,0.1299901949639152,2.0339273015594582e-11,2.2300067938278533e-11,0.0,0.0,0.039150879100588336,0.040528822067854534,0.06533222261912654,0.08900876779122266,0.0004089649617912522,0.00045260510483803796
52.0,7.701348830670772,8.004775858728431,6.684115377240289,6.737350857197956,0.10172334534304828,0.12674250015304744,2.049841176275072e-11,2.2450951295514833e-11,0.0,0.0,0.03775776316133178,0.03913013809764522,0.06358050207123907,0.08718499842129102,0.0003850801104774341,0.00042736363411119
53.0,7.666789055569659,7.96930276368578,6.679986247050634,6.733141490025725,0.09868028085190264,0.12361612736600573,2.035073266068292e-11,2.2257887552080798e-11,0.0,0.0,0.03641877340876068,0.03778434017324168,0.061898787767601035,0.08542808469211619,0.00036271967554093955,0.0004037025006478752
54.0,7.633640687628505,7.9352029344802695,6.676040865124341,6.7291233637782994,0.09575998225041643,0.12060795707019685,2.0434647784251317e-11,2.177488193737514e-11,0.0,0.0,0.03513305212820606,0.03649188254148514,0.0602851246375967,0.08373454483189349,0.00034180548461364884,0.00038152969681823915
55.0,7.601850084526819,7.902382960721634,6.672272862000208,6.72528317663547,0.0929577222526612,0.11770997840861647,2.007260941048767e-11,2.157292233898132e-11,0.0,0.0,0.0338950637812788,0.035246718695209164,0.058740400584682766,0.08210248773945876,0.00032225788669964904,0.0003607719739485444
56.0,7.571366843305206,7.870832661461987,6.668676682765095,6.7216262165507,0.09026901605401126,0.11492064449112867,1.9816204942667196e-11,2.1221358469105613e-11,0.0,0.0,0.0327061335904488,0.03405040630373277,0.05725887943755547,0.08052891053953014,0.0003040030260069788,0.0003413276478657919
57.0,7.542148666815369,7.840513704388376,6.665251344423377,6.718138261042001,0.08768973223919942,0.11223754433463762,1.9245586865856463e-11,2.0979774626862617e-11,0.0,0.0,0.03156281700432976,0.032898981287665496,0.055839957888939154,0.07901544502737173,0.0002869573459304828,0.00032311801960041196
58.0,7.514146064499045,7.811350468104843,6.661988802838655,6.714814699234954,0.08521572616603913,0.10965357688698867,1.9295234583333347e-11,2.0814922826297224e-11,0.0,0.0,0.030463160664764684,0.03179158219610493,0.05448152191525676,0.0775559321684362,0.0002710435860176879,0.00030606252244750676
59.0,7.487312708701998,7.783309206022698,6.658885101971487,6.711649890501543,0.08284276067305106,0.1071659315521154,1.8940769264966458e-11,2.0898504781569075e-11,0.0,0.0,0.029405661934114577,0.03072586929743364,0.053180914221458084,0.0761499862968768,0.0002561845174784098,0.00029007595780497324
60.0,7.461596358847821,7.756333976401095,6.655932656443737,6.708635223610129,0.08056637024040846,0.10476987527909665,1.9136985420705215e-11,2.0695707896268777e-11,0.0,0.0,0.02838808356180822,0.029700088484288848,0.05193598621044596,0.07479470594660008,0.00024230046815428618,0.0002750808482077081
61.0,7.436945037445731,7.730370125788127,6.653126201874227,6.705766072200418,0.07838188355715038,0.1024604053587709,1.8773386632468154e-11,2.0363696345507974e-11,0.0,0.0,0.02740928091807531,0.02871324865915584,0.05074328711704903,0.0734861585259492,0.00022931552202604737,0.00026099817366587717
62.0,7.4133041129024875,7.705368661608287,6.650458789204329,6.703033365304942,0.07628453236981585,0.10023352963033462,1.8848971397482982e-11,2.0192025285978645e-11,0.0,0.0,0.026467514988274692,0.027763285126202797,0.04959986231486511,0.0722224886198055,0.00021715506667604694,0.0002477558843263056
63.0,7.390624306908842,7.681285897738954,6.647923518852195,6.700431297422648,0.07427007880566473,0.09808546003163061,1.8497296762841862e-11,2.0075877772145376e-11,0.0,0.0,0.025561494453320732,0.026849045442394217,0.04850283318494164,0.07100112621757619,0.00020575116740237446,0.00023528837166019882
64.0,7.36885512353395,7.6580751542534875,6.645514078982846,6.697951855886832,0.07233410445511032,0.09601232983666538,1.8406824333633147e-11,1.9872542913899803e-11,0.0,0.0,0.024689702434479696,0.0259687585441399,0.04744936144431719,0.06982003646186496,0.00019504057631343646,0.00022353483066053553
65.0,7.347949370612419,7.635685650670507,6.643222843341837,6.695588451319851,0.07047265272705801,0.09400971993506567,1.836093107018583e-11,1.9678804731545258e-11,0.0,0.0,0.023850880405743267,0.02512159334228803,0.04643680558913522,0.06867568610764738,0.00018496673217951545,0.00021244048513026405
66.0,7.327859240217651,7.614077317751178,6.641043332708083,6.693334942041589,0.06868159075095702,0.09207423757095867,1.8195910927338045e-11,1.956499913514671e-11,0.0,0.0,0.023043822744068156,0.024306096523815764,0.045462289952976756,0.06756618498069872,0.0001754780539121247,0.0002019560664441844
67.0,7.308543128132449,7.593197341483988,6.638965417400079,6.691183552746574,0.06695777107323714,0.09020137887374113,1.7898031540354448e-11,1.916842032698152e-11,0.0,0.0,0.022266023888860235,0.02352069408285113,0.04452521760169583,0.06648864098970321,0.00016652958268106646,0.00019204380118677952
68.0,7.289950509039085,7.573049781077914,6.636993766600305,6.6891323629857435,0.0652956742438779,0.08839174180921693,1.7702685676516297e-11,1.8793819945577166e-11,0.0,0.0,0.021519716516832786,0.02276485267033316,0.043617874860292415,0.06544424000064493,0.0001580828667527032,0.00018264913823883163
69.0,7.272063642612123,7.553562230135688,6.635112219942955,6.68717181657699,0.06369514226691667,0.0866390413558695,1.791468001439804e-11,1.8632421050956888e-11,0.0,0.0,0.020801188554284544,0.022037972378141767,0.04274385930881068,0.06442731984774648,0.00015009440382144414,0.00017374912998126615
70.0,7.25483954579563,7.53472401528534,6.633318465499444,6.685295846540623,0.0621521080296186,0.08494281687447167,1.7692995114275848e-11,1.8224288732696453e-11,0.0,0.0,0.020110334938650113,0.021337621116896216,0.04189923419791626,0.06343988612095444,0.00014253889305223107,0.0001653096366210147
71.0,7.238235191997927,7.516478330529682,6.631607239968973,6.683505972414411,0.06066279520289552,0.08329723581152727,1.758009135340629e-11,1.780900537960012e-11,0.0,0.0,0.019445041511409758,0.02066422960698418,0.04108236787299399,0.06247570198765361,0.0001353858184917799,0.00015730421688946676
72.0,7.222228788581332,7.498823617927982,6.629973697780311,6.681790067941029,0.05922550908010197,0.08170335499869547,1.713161575665257e-11,1.7834155395038412e-11,0.0,0.0,0.01880535477347137,0.020015538291629015,0.04029154228750834,0.06153811049611208,0.00012861201912225977,0.00014970621095436736
73.0,7.206791117529244,7.481726469994702,6.628412704236212,6.680147654759276,0.0578378413293032,0.08015788152354267,1.699790725409383e-11,1.7716159212508716e-11,0.0,0.0,0.01818967439980733,0.019390883086617912,0.039525973642509794,0.06062450473258633,0.00012219328698607468,0.00014249370433843091
74.0,7.191895569481755,7.4651635038312865,6.626920992251661,6.678573942021699,0.0564974577230094,0.0786589561809587,1.7036277324976357e-11,1.7477273528731033e-11,0.0,0.0,0.017597237154767943,0.018789364458607398,0.038784111000898534,0.05973394637157063,0.00011610956734292188,0.00013564535078066379
75.0,7.177516912992396,7.449109647974931,6.625494514203169,6.677065373361395,0.05520223987892288,0.07720442746135345,1.697465212854182e-11,1.7406484009779495e-11,0.0,0.0,0.017027124913662563,0.01821013495927277,0.03806477247121871,0.058865150285080735,0.00011034249404160792,0.00012914221699992587
76.0,7.163632522895673,7.43354690979104,6.624129419262273,6.6756188520690385,0.05395031036334004,0.07579280577220009,1.6870535892548862e-11,1.7036761931134725e-11,0.0,0.0,0.016478431615785986,0.01765223574424651,0.03736700384307131,0.05801760349742065,0.00010487490448274411,0.0001229665305329048
77.0,7.150234011655877,7.418448778239133,6.622828924960043,6.674258464399466,0.0527405086695836,0.07441903138396658,1.6890423785072015e-11,1.7024173268296876e-11,0.0,0.0,0.015950133838802498,0.017117495724476312,0.03669068392421541,0.057184435245238516,9.969090656569894e-05,0.00011710041425174907
78.0,7.137277166135539,7.4038065236736035,6.62157888655268,6.672903957168914,0.051569827958285776,0.07309025665046909,1.6605923227888068e-11,1.690598542185371e-11,0.0,0.0,0.01544336012079453,0.016598668232826505,0.0360316904239493,0.05638005814195965,9.477741354194959e-05,0.00011153027568293194
79.0,7.124726765691243,7.389599996217403,6.620370806222423,6.671617743660749,0.05043559594688196,0.07179822525566538,1.6655763118320025e-11,1.7055376748714887e-11,0.0,0.0,0.014952376770115652,0.016098534125529976,0.0353931009307945,0.0555934446966039,9.011824597180413e-05,0.00010624643353152478
80.0,7.112610165251957,7.375808098431187,6.619218088892431,6.670385053126771,0.04933920763595254,0.07054230453044173,1.6548813227413706e-11,1.69385650044011e-11,0.0,0.0,0.014480500646100868,0.015617456235765239,0.03477300394508095,0.054823621606404215,8.57030447707186e-05,0.00010122668827227566
81.0,7.1008927532111885,7.362410600186382,6.618112902080186,6.669199767957012,0.0482779851131003,0.06932108322293717,1.6391478851698244e-11,1.706584376859376e-11,0.0,0.0,0.014026291486779072,0.015153728789226011,0.03417017596590898,0.054070892659252794,8.151766041224893e-05,9.646177445837244e-05
82.0,7.089554854011701,7.349400662411108,6.617050972313823,6.668058686508252,0.04725038816978788,0.0681341975902854,1.6478708582680055e-11,1.679165578362743e-11,0.0,0.0,0.013588704446918665,0.014706679417979688,0.03358413181029806,0.05333557864865798,7.755191257116717e-05,9.19395236477277e-05
83.0,7.07858129812485,7.336757748014183,6.616031049542204,6.666961083729703,0.04625502485826469,0.06697966642844796,1.6477560548859266e-11,1.6543328072832736e-11,0.0,0.0,0.01316715708238058,0.014275807143903769,0.033014073071501275,0.05261621180325208,7.379470438283624e-05,8.764748129211059e-05
84.0,7.067958127269817,7.32447236332229,6.615050893730295,6.665903604382406,0.04529072335395227,0.06585687589398856,1.661991775475354e-11,1.700580258085817e-11,0.0,0.0,0.0127610256552212,0.013860325070477719,0.03245946262703367,0.05191297664455897,7.023507169740536e-05,8.357417895186377e-05
85.0,7.057670989137283,7.3125294958340445,6.614107993398078,6.6648842709631015,0.044356299573920656,0.06476452248709434,1.6583992735881266e-11,1.684679018735397e-11,0.0,0.0,0.012369568788974097,0.01345953379011292,0.031919867787031715,0.05122527970202898,6.686299791485573e-05,7.970899495243591e-05
86.0,7.04770672434838,7.30091689626745,6.613201257801404,6.663902351108527,0.0434505466546975,0.0637014545158924,1.6479910654092298e-11,1.673493496516434e-11,0.0,0.0,0.011992336521890263,0.013073057205835069,0.03139454125612966,0.050552356276701294,6.366887667758556e-05,7.604103335604194e-05
87.0,7.038052983229992,7.289623603287094,6.612328981239086,6.662955068615461,0.042572400199090615,0.06266685346716319,1.6500343575026958e-11,1.656870076968426e-11,0.0,0.0,0.011628793945298983,0.012700351898276266,0.0308829632653805,0.04989394156196696,6.0642988411142355e-05,7.256000691995239e-05
88.0,7.028697658540384,7.278635062180553,6.61148712376273,6.662039196676678,0.04172105347776538,0.06165958655038756,1.643550262362e-11,1.6779876565735545e-11,0.0,0.0,0.01127795276113077,0.012340243357623924,0.030385323965788476,0.04925008543913541,5.7776750846124523e-05,6.925775362823453e-05
89.0,7.01962827270149,7.267942972736719,6.610677309005724,6.661156369438397,0.04089509636957659,0.06067866032983231,1.6440897731039624e-11,1.670774699858357e-11,0.0,0.0,0.01093963265312495,0.011992932796426775,0.029900401399038722,0.04861960373261649,5.506231741291635e-05,6.612380078904241e-05
90.0,7.010835372940961,7.257535710581331,6.609896025456899,6.660302890498841,0.04009393474840626,0.05972328200824907,1.6568460019550673e-11,1.684507354379164e-11,0.0,0.0,0.010613294995925966,0.011657528643549703,0.029428149315919652,0.048002603846064765,5.249043656063054e-05,6.314951863460733e-05
91.0,7.00230730033554,7.247404681913074,6.609142956224245,6.659478430171815,0.03931643441112963,0.05879262517412582,1.6533485440964768e-11,1.679781078528877e-11,0.0,0.0,0.01029845104714608,0.011333733851350352,0.028967929604573155,0.0473985650732869,5.005375941039115e-05,6.032624948856844e-05
92.0,6.994034636244715,7.237539541537269,6.608416576016199,6.658681477752989,0.038561806022851385,0.05788580637842816,1.6584248040754645e-11,1.6706878524584254e-11,0.0,0.0,0.0099946957717629,0.01102110556942128,0.028519365764117958,0.04680705499147874,4.774448697052485e-05,5.764581752814887e-05
93.0,6.9860077989603395,7.227930695487331,6.60771544909183,6.657910624864002,0.03782923498685095,0.05700200706233278,1.6848344313218423e-11,1.6649613656558816e-11,0.0,0.0,0.009701549954738126,0.010719167369920244,0.02808212946608843,0.04622773902863766,4.5555566024392294e-05,5.51006637748969e-05
94.0,6.978217914835726,7.218570127718899,6.607038764517632,6.657165188746153,0.03711791503180947,0.05614049389727466,1.671544677202502e-11,1.7115422038336408e-11,0.0,0.0,0.00941866124536969,0.010427587234114868,0.027655773517379672,0.045660223415590444,4.348026906011134e-05,5.2683247569359744e-05
95.0,6.970656239518851,7.209449564364923,6.606385237328826,6.65644357216171,0.036427100219002646,0.0553005992203211,1.6613790638033734e-11,1.7326690523860337e-11,0.0,0.0,0.009145608886370669,0.01014590269744207,0.027239979303923415,0.045104309861070065,4.151202870856439e-05,5.03866618089682e-05
96.0,6.9633143431071005,7.200560684396702,6.605753864967182,6.65574504384984,0.03575604781399178,0.05448156405468655,1.7031857686289214e-11,1.6984281899806067e-11,0.0,0.0,0.0088820005912487,0.009873750639534063,0.02683440234515545,0.04455960910433282,3.964487758763632e-05,4.820431081967388e-05
97.0,6.956184313607139,7.191896204136706,6.60514386707765,6.6550685460733945,0.035104044652948835,0.053682765806331086,1.704367129321026e-11,1.6800737463343403e-11,0.0,0.0,0.008627495899611625,0.009610793118504294,0.02643867571167378,0.04402584279206511,3.7873041663431224e-05,4.612989576167598e-05
